compound,rev_score_sum,n_clusters
LJP009 PC3 24H-serdemetan-10,6.312795631198279,20
"CPC006 HA1E 24H-15-deoxy-?12,14-prostaglandin j2-10.0",6.309522907320982,20
CPC004 VCAP 6H-dorsomorphin dihydrochloride-10.0,6.3085040463116515,20
CPC006 A673 6H-dl-pdmp-64.0,6.306853981335728,20
CPC005 VCAP 24H-maprotiline hydrochloride-10.0,6.306737689521046,20
CPC001 HCC515 6H-bapta-am-10.0,6.306470092115918,20
CPC012 A375 6H-wortmannin-10.0,6.304867469858072,20
LJP005 A375 24H-neratinib-0.37,6.302642565926046,20
LJP006 HA1E 24H-GDC-0941-0.12,6.299926518570119,20
CPC014 PHH 24H-BRD-K75081836-10.0,6.299878441615991,17
CPC013 VCAP 24H-BRD-K88542532-10.0,6.299860967245609,19
LJP005 MDAMB231 3H-radicicol-3.33,6.2966141082538245,19
CPC006 PC3 24H-ncgc00165289-01-0.35,6.296491148040541,19
CPC008 MCF7 24H-ncgc00185090-03-10.0,6.292537906534677,19
CPC006 HCT116 6H-parthenolide-20.0,6.2882186423920245,20
LJP008 HA1E 24H-GSK-461364-0.37,6.2873467089150585,20
LJP006 A549 24H-KIN001-043-0.12,6.286822607606075,20
LJP005 MDAMB231 3H-AKT-inhibitor-1-2-10,6.28676941239693,20
LJP006 BT20 3H-canertinib-10,6.286713146307695,20
LJP008 MCF7 24H-belinostat-1.11,6.278411489738757,20
CPC009 HEPG2 6H-BRD-K95138506-10.0,6.277810718474467,20
CPC015 A549 24H-dibenzyline-10.0,6.276426991025381,20
CPC020 VCAP 6H-BRD-K52522949-10.0,6.272360577292622,20
CPC003 HA1E 6H-nnc 55-0396 dihydrochloride-10.0,6.270582285323769,19
CPC012 PC3 24H-ossk 647368-10.0,6.265646504152245,19
CPC015 PHH 24H-mdl 29951-10.0,6.26495107731259,20
CPC006 THP1 6H-sirolimus-10.0,6.264412555728927,20
CPC014 MCF7 6H-BRD-K50140147-10.0,6.264281694596847,20
CPC019 VCAP 24H-BRD-K55116708-10.0,6.2640148908520565,20
CPC019 PC3 6H-BRD-K83816656-10.0,6.261488770588086,19
CPC014 HA1E 6H-trichostatin a-10.0,6.261192308464183,20
CPC002 HCC515 6H-wiskostatin-10.0,6.260221247418229,18
CPC003 PC3 24H-gp 1a-10.0,6.25580490958317,16
CPC001 HCC515 24H-fit-10.0,6.254950621209423,20
LJP005 MCF7 24H-AKT-inhibitor-1-2-3.33,6.252717793435961,20
CPC006 SKLU1 6H-ro 28-1675 ?-160.0,6.252186261851514,20
CPD002 PC3 6H-trichostatin a-10.0,6.251859947282681,20
CPC014 NPC 24H-BRD-K25979535-10.0,6.249828928012529,19
CPC004 PC3 24H-trichostatin a-10.0,6.2477982933669525,20
LJP008 A375 24H-GSK-461364-1.11,6.245047386405027,20
CPD002 PC3 6H-sulfaquinoxaline sodium salt-10.0,6.2436171549690584,20
CPC011 A375 6H-wortmannin-10.0,6.241483266885798,20
CPC013 SKB 24H-BRD-U68942961-10.0,6.241064145653407,20
CPC005 VCAP 24H-dihomo-gamma-linolenic acid-10.0,6.2391776791804485,15
LJP005 HCC515 24H-PD-0325901-0.37,6.238076707268436,20
CPC006 HT29 6H-vorinostat-10.0,6.237709156499158,20
LJP007 HA1E 24H-OTSSP167-0.04,6.236681693060832,20
CPC006 A375 24H-ct-200783-10.0,6.2361892880704115,20
CPC014 PC3 24H-BRD-K07877311-10.0,6.2359758825483205,20
CPC004 VCAP 24H-amoxapine-10.0,6.2357961475080215,15
CPC006 VCAP 6H-teniposide-1.25,6.23452739884326,20
CPC010 MCF7 24H-BRD-K17025677-10.0,6.2327374532342725,20
CPC009 HCC515 6H-BRD-K70871370-10.0,6.232354040475913,16
LJP007 A549 24H-tyrphostin-AG-1478-0.37,6.229713541706679,16
CPC006 HA1E 24H-niguldipine hydrochloride-10.0,6.228486728925326,20
CPC006 WSUDLCL2 6H-r406-10.0,6.227043252561059,20
CPC006 JHUEM2 6H-hdac6 inhibitor isox-10.0,6.2237118318091715,20
LJP006 HS578T 24H-selumetinib-0.12,6.222251433600538,20
CPC005 VCAP 24H-racephedrine hydrochloride-10.0,6.220161562775571,12
LJP005 MCF7 3H-AS-601245-10,6.219169988641159,20
CPC006 T3M10 6H-wortmannin-10.0,6.2185559125938745,20
CPC019 A549 6H-trichostatin a-10.0,6.2177241364558595,20
CPC006 VCAP 24H-vorinostat-11.1,6.21686068847604,20
CPC018 MCF7 6H-ly 225910-10.0,6.212646175610131,19
CPC012 A549 6H-BRD-A19248578-10.0,6.212347747927276,20
CPC006 SKLU1 6H-akt inhibitor iv-10.0,6.211895493507518,20
LJP006 HME1 3H-JW-7-24-1-1.11,6.20776637188838,20
CPC002 HCC515 24H-vorinostat-10.0,6.207009450217024,20
CPC015 NPC 24H-mitomycin c-10.0,6.203727277389391,20
"CPC006 SKLU1 6H-ingenol 3, 20-dibenzoate-10.0",6.20250173406322,20
CPC006 HA1E 24H-BRD-K31342827-12.12,6.201044096943886,20
LJP006 MDAMB231 3H-JNK-9L-1.11,6.200916728566478,20
LJP006 SKBR3 3H-GDC-0941-0.37,6.199920095716418,20
CPC006 HA1E 24H-simvastatin-10.0,6.198783304579477,20
LJP005 HCC515 24H-WH-4-025-0.37,6.198436993121209,20
CPC018 ASC 24H-forskolin-10.0,6.197878892572682,19
CPC011 MCF7 6H-trichostatin a-10.0,6.1957874960069,20
CPC004 HCC515 6H-trichostatin a-10.0,6.195290267090234,20
CPC006 NCIH2073 6H-quinacrine dihydrochloride dihydrate-10.0,6.194759637915763,20
LJP008 HCC515 24H-methylstat-3.33,6.19308864191236,20
CPC008 PC3 24H-ncgc00182362-01-10.0,6.192879447498821,20
LJP007 MCF7 24H-TPCA-1-0.04,6.1923371201238435,20
LJP005 A375 24H-roscovitine-1.11,6.190668653340818,20
CPC008 HEPG2 6H-BRD-K48654774-10.0,6.189079185974666,19
LJP006 SKBR3 3H-canertinib-0.04,6.186751196414174,20
CPC005 A549 24H-fludrocortisone acetate-10.0,6.186519396065342,20
CPC013 HCC515 6H-BRD-K76236182-10.0,6.184191678522051,18
CPC013 A375 6H-vorinostat-10.0,6.184172944507726,20
CPC006 MCF7 24H-teniposide-1.25,6.1829311742843265,20
LJP008 HCC515 24H-azacitidine-3.33,6.180932057807226,20
CPC014 SKB 24H-gefitinib-10.0,6.180207691422864,13
LJP006 MDAMB231 3H-JW-7-24-1-3.33,6.180105337048525,20
CPC019 HT29 6H-BRD-K46373671-10.0,6.17864130498212,18
CPC017 HEPG2 6H-zk 164015-10.0,6.175714548337716,19
CPC003 HA1E 24H-scriptaid-10.0,6.17138082183154,20
CPC006 RMGI 6H-bms-754807-10.0,6.168845380905106,19
CPC004 A375 6H-digitoxin-10.0,6.168421861950796,20
CPC017 SKB 24H-zk 164015-10.0,6.168034600649116,20
LJP006 BT20 24H-ZSTK-474-1.11,6.167170435875382,20
LJP006 HS578T 24H-AT-7519-0.12,6.1661849802108115,20
LJP007 HA1E 24H-TPCA-1-3.33,6.165804928330875,20
CPC011 VCAP 6H-latanoprost-10.0,6.165484521916396,19
LJP008 A375 24H-dasatinib-0.12,6.165334648400575,20
LJP006 HS578T 3H-GSK-2126458-0.12,6.16518331157427,20
LJP005 A549 24H-BYL719-10,6.161669299452139,20
LJP005 HA1E 24H-AKT-inhibitor-1-2-10,6.161646624906845,20
CPC001 HCC515 24H-ikk 16-10.0,6.161413072108312,20
CPC014 A549 24H-a-1065-10.0,6.1598115029590605,19
CPC006 AGS 6H-BRD-K15563106-177.6,6.159171257896773,20
CPC003 VCAP 6H-bufalin-10.0,6.158567519933348,11
CPC013 HT29 6H-BRD-K87909389-10.0,6.155255237936588,19
LJP005 BT20 24H-WH-4-025-0.12,6.154556473453957,18
CPC006 HT29 24H-azd8055-10.0,6.154285308005465,20
CPC006 THP1 6H-pp-110-22.2,6.151646265899064,20
CPC011 MCF7 24H-piroxicam-10.0,6.150954976920285,20
CPC006 SKMEL28 6H-vorinostat-10.0,6.149456994312886,20
CPC014 SKB 24H-BRD-K52911425-10.0,6.149170852311643,17
CPC006 HT115 6H-troglitazone-10.0,6.146141894479813,19
LJP006 MCF10A 3H-selumetinib-1.11,6.145647556234688,20
CPC016 ASC 24H-brimonidine-10.0,6.144573300334927,18
CPC013 A549 24H-trichostatin a-10.0,6.141848000777783,19
LJP005 MDAMB231 24H-enzastaurin-10,6.140620154798561,20
LJP006 MDAMB231 3H-A443654-0.12,6.139391516400189,20
CPC010 VCAP 24H-BRD-K92317137-10.0,6.139299654801973,20
LJP008 MCF7 24H-Y-27632-10,6.139100603755237,20
CPC019 HA1E 6H-trichostatin a-10.0,6.138392282255926,20
CPC008 VCAP 24H-ncgc00165199-01-10.0,6.138036064363307,20
LJP007 A549 24H-OSI-930-10,6.137587690430621,17
CPC017 HEPG2 6H-roscovitine-10.0,6.137290283904868,20
CPC012 A549 6H-BRD-K32485462-10.0,6.1362761948430915,20
LJP009 HCC515 24H-sirolimus-10,6.135631656086996,19
LJP006 HS578T 3H-AZD-7762-0.37,6.134275355801465,20
LJP006 HEPG2 24H-JW-7-24-1-1.11,6.133281896541041,20
CPC006 U937 6H-auranofin-10.0,6.130271464842794,20
LJP009 A375 24H-PD-0325901-3.33,6.12836977547664,20
CPC012 PHH 24H-BRD-K72238567-10.0,6.128303551570036,20
LJP005 SKBR3 3H-CGP-60474-1.11,6.126979319122238,20
LJP006 BT20 24H-AZD-8055-10,6.12337286091144,20
CPC006 HA1E 24H-akt inhibitor x-24.0,6.117637676161804,20
CPC004 MCF7 6H-phenolphthalein-10.0,6.11631501598451,18
CPC005 A375 24H-thapsigargin-10.0,6.1145617356049975,20
CPC007 HT29 6H-trichostatin a-10.0,6.113092388167683,20
CPC004 HA1E 6H-amlodipine besylate-10.0,6.112737573465787,20
CPC001 HCC515 6H-wortmannin-10.0,6.112696796214258,20
LJP007 A375 24H-TPCA-1-10,6.112623040867838,20
CPC013 A375 6H-BRD-K45044657-10.0,6.109878064668439,20
CPC013 SKB 24H-BRD-A57107094-10.0,6.1082330164369285,15
CPC012 ASC 24H-t7765-10.0,6.105411175348068,20
CPC005 MCF7 6H-cnqx disodium salt-10.0,6.103893480165181,12
CPC014 VCAP 24H-BRD-K40175214-10.0,6.101332763792873,19
CPC008 HEPG2 6H-ncgc00182380-01-10.0,6.100649579626474,19
CPC019 A375 6H-trichostatin a-10.0,6.100341157616153,20
CPC014 PC3 24H-BRD-K75081836-10.0,6.0992790300162545,20
CPC006 SKLU1 6H-chemistry 2804-10.0,6.0989528608764205,20
CPC020 VCAP 6H-vorinostat-10.0,6.09826834432618,20
LJP006 HCC515 24H-AZD-7762-3.33,6.09806336935571,20
LJP005 MCF10A 24H-torin-2-3.33,6.096859357345869,20
CPC003 HA1E 24H-reserpine-10.0,6.093996454261898,20
CPC005 HCC515 6H-fluocinonide-10.0,6.092361341433079,20
CPC006 HA1E 6H-amiodarone hydrochloride-10.0,6.090433484734116,18
LJP005 MDAMB231 24H-geldanamycin-0.37,6.090325385204865,20
CPC006 A375 24H-sb 216763-10.0,6.088804762796575,20
CPC006 RKO 6H-tw 37-10.0,6.088665045410335,20
CPC010 A375 6H-BRD-A37735495-10.0,6.088081716887025,20
CPC013 PC3 6H-BRD-K96433222-10.0,6.088059918382699,17
CPC006 MDST8 6H-salermide-120.0,6.083691598315111,20
CPC006 VCAP 6H-BRD-K66792149-11.1,6.081140730169649,18
CPC013 ASC 24H-BRD-K68202742 (trichostatin a)-10.0,6.079402540622782,20
CPC006 HT29 24H-chemistry 2804-10.0,6.078538173222318,20
CPC002 HCC515 24H-nsc 632839 hydrochloride-10.0,6.076846390140733,20
CPC014 VCAP 6H-a2478-10.0,6.075128427610761,20
LJP006 MCF10A 3H-AZD-8055-0.04,6.075109414341725,20
CPC006 HCC515 24H-BRD-K68548958-20.0,6.074541466821685,19
LJP006 BT20 3H-celastrol-1.11,6.071669939507787,20
LJP006 A549 24H-saracatinib-0.37,6.070405870990344,20
LJP009 HT29 24H-SB-203580-10,6.070026850286405,20
CPD001 MCF7 6H-wortmannin-10.0,6.067764515388458,18
LJP006 A549 24H-palbociclib-3.33,6.066191650441038,20
"CPC006 A375 24H-15-deoxy-?12,14-prostaglandin j2-10.0",6.06568078789679,20
"CPD001 MCF7 6H-aminopurine, 6-benzyl-10.0",6.064881819024849,13
CPC006 HCC515 6H-tg101348-11.1,6.063059258235705,19
CPC006 PC3 6H-BRD-K71726959-122.55,6.061719774562129,18
CPC014 SKB 24H-hy-10459-10.0,6.06026625531733,20
LJP006 HT29 24H-torin-1-0.37,6.059092490485606,20
CPC006 DV90 6H-BRD-A36630025-0.35,6.058070774973044,18
CPC002 PC3 24H-vincristine sulfate-10.0,6.057474177798875,19
LJP006 SKBR3 24H-celastrol-0.12,6.057358597345929,20
LJP006 HS578T 24H-nintedanib-3.33,6.056993397817701,20
LJP005 HS578T 24H-mitoxantrone-0.04,6.0522810993730065,20
LJP009 HCC515 24H-JWE-035-0.04,6.052131187317352,20
CPC008 A375 6H-cam-9-026 brd-k91442916-10.0,6.049334023525944,15
CPD001 MCF7 6H-methapyrilene hydrochloride-10.0,6.049176274898595,16
CPC002 HA1E 24H-jlk 6-10.0,6.048450772624055,18
CPC002 HA1E 24H-digoxigenin-10.0,6.047264761459989,20
LJP006 HME1 24H-palbociclib-10,6.047078512053846,20
CPC013 MCF7 6H-s1040-10.0,6.046762555710985,20
LJP005 MCF10A 3H-PD-0325901-0.12,6.046550291559637,20
CPC002 HA1E 24H-thm-i-94-10.0,6.045669580246834,20
LJP007 HT29 24H-DCC-2036-1.11,6.043590831974602,20
CPC005 VCAP 24H-chelidonine (+)-10.0,6.0405853044999525,12
CPD001 MCF7 6H-morantel tartrate-10.0,6.039143247406055,18
CPC004 HA1E 24H-na-tosyl-phe chloromethyl ketone-10.0,6.03701916771223,20
LJP006 HT29 24H-GSK-2126458-3.33,6.036898102192483,20
LJP005 MCF7 24H-buparlisib-10,6.034848121225855,20
CPC019 MCF7 24H-BRD-K67090983-10.0,6.034821485088688,20
CPC006 VCAP 6H-ku 0060648 trihydrochloride-10.0,6.031116175599969,20
LJP006 HS578T 24H-PD-0325901-3.33,6.030161763609784,20
CPC005 MCF7 24H-thioridazine hydrochloride-10.0,6.029556577981318,19
CPC001 HCC515 6H-pi 828-10.0,6.028607757404696,20
CPC014 PHH 24H-ei-215-10.0,6.027495874382467,20
"CPC006 HCC515 24H-ingenol 3, 20-dibenzoate-10.0",6.0232018845521,20
LJP005 HCC515 24H-PD-0325901-3.33,6.022874969135783,20
CPC014 SKB 24H-s1019-10.0,6.0222322593293205,18
CPC006 SNUC5 6H-phorbol-12-myristate-13-acetate (pma)-10.0,6.02195046377946,20
CPC015 A549 24H-triclosan-10.0,6.0218847580779755,20
LJP006 MCF7 24H-sirolimus-10,6.019570926930657,20
CPC006 A375 24H-hdac6 inhibitor isox-10.0,6.017929249343644,20
CPC009 HA1E 6H-BRD-K38625260-10.0,6.015291081494007,19
CPC020 MCF7 24H-trichostatin a-10.0,6.014352956699287,20
LJP009 A549 24H-GDC-0879-0.37,6.014112808067319,19
CPC009 HA1E 6H-BRD-K82732294-10.0,6.013552831479453,20
CPC014 VCAP 24H-hts 10765-10.0,6.012408978468646,20
CPC020 VCAP 24H-BRD-A93393712-10.0,6.01163495518245,20
CPC005 MCF7 6H-digitoxigenin-10.0,6.007406638481389,20
CPC006 PC3 24H-trichostatin a-10.0,6.006963837212655,20
CPC016 A549 24H-pi 828-10.0,6.005033212726174,19
LJP009 MCF7 24H-CG-930-10,6.004445974496267,20
CPC011 PC3 24H-itraconazole-10.0,6.004180620245385,19
LJP006 HS578T 3H-alvocidib-1.11,6.004083602650377,20
CPD002 MCF7 6H-vorinostat-10.0,6.003922213716368,19
CPC010 HA1E 6H-vorinostat-10.0,6.003721970630954,20
CPC006 MCF7 6H-hdac6 inhibitor isox-10.0,6.001792911898609,20
CPD001 MCF7 6H-betamethasone-10.0,6.001578980626049,16
CPC013 NPC 24H-BRD-K68202742 (trichostatin a)-10.0,6.001318540844524,20
CPC014 MCF7 6H-s1205-10.0,6.001227021907773,20
CPC013 HEPG2 6H-BRD-K68202742 (trichostatin a)-10.0,6.00093377016019,20
CPC014 NPC 24H-a-275-10.0,5.999786094317955,19
CPC007 A375 24H-BRD-K16472144-10.0,5.9987408404968745,20
LJP007 A549 24H-ibrutinib-3.33,5.997999536481329,20
CPC001 HA1E 24H-leflunomide-10.0,5.99636030686091,19
LJP005 HCC515 24H-BYL719-10,5.994752164486158,19
LJP006 HME1 3H-canertinib-0.37,5.993676393975138,20
CPC006 A549 24H-BRD-K15563106-177.6,5.9934761442620434,20
CPC014 PC3 24H-hy-11005-10.0,5.992568479060109,18
CPC007 HA1E 6H-BRD-K84203638-10.0,5.992297879497147,20
CPC006 HT29 24H-cot-10b-44.4,5.991657390225077,20
CPC011 PC3 24H-methotrexate-10.0,5.991194958010721,20
LJP005 MCF7 24H-GDC-0980-3.33,5.984156812446447,20
CPC001 VCAP 24H-clofarabine-10.0,5.983840791927758,17
LJP006 MCF10A 3H-MK-2206-3.33,5.981422036221533,20
CPC006 HA1E 6H-BRD-K53903639-80.0,5.975137778226449,20
LJP006 SKBR3 3H-Y-39983-3.33,5.974010779633616,19
CPC006 A375 24H-atorvastatin-10.0,5.972504283847952,20
LJP009 HT29 24H-dasatinib-0.04,5.97172378766667,20
LJP006 HME1 3H-ZSTK-474-1.11,5.969999260042515,20
CPC004 HCC515 24H-doxorubicin-10.0,5.96556127448175,20
CPC007 A375 24H-piceatannol-10.0,5.96539957192561,20
CPC020 PC3 24H-BRD-K53308430-10.0,5.964567613629793,20
CPC005 HT29 24H-helveticoside-10.0,5.963835648033745,20
CPC011 PC3 6H-vorinostat-10.0,5.963770610496338,20
CPC019 PC3 6H-BRD-K84450674-10.0,5.963500772669738,18
CPC002 HCC515 6H-aminopurvalanol a-10.0,5.962723031124339,20
CPC018 HT29 6H-wortmannin-10.0,5.962083418781109,20
CPC007 VCAP 6H-k784-3187-10.0,5.9598665819922445,20
CPC006 SKMEL28 6H-vorinostat-11.1,5.957160102404586,20
CPC006 HA1E 24H-curcubitacin i-10.0,5.956138131895997,20
LJP006 HME1 3H-A443654-1.11,5.950882362607377,20
CPC012 SKB 24H-BRD-K71935468-10.0,5.947504740217701,19
CPC006 MCF7 24H-BRD-A36630025-0.35,5.94722007224408,20
LJP005 MCF10A 3H-NVP-BEZ235-0.37,5.940802161245875,20
CPC006 A673 6H-BRD-K49371609-0.09,5.939666116031033,20
LJP007 MCF7 24H-AT7867-1.11,5.9392629259842025,20
CPC006 PL21 6H-cay10594-20.0,5.938742974683521,20
CPC016 NPC 24H-vinblastine sulfate-10.0,5.9385792672026225,20
CPC001 HCC515 6H-imd 0354-10.0,5.9383543965076875,20
CPC002 PC3 24H-fccp-10.0,5.937212510149418,20
CPC015 A549 24H-hydrocortisone valerate-10.0,5.937029982359677,20
CPC014 HEPG2 6H-BRD-K70161581-10.0,5.9364148003806125,19
LJP006 HME1 3H-selumetinib-1.11,5.935702494942991,20
CPC001 HA1E 24H-sarmentogenin-10.0,5.932914820965096,20
LJP005 HS578T 24H-NU-7441-10,5.932591745804265,20
CPC006 SKLU1 6H-trichostatin a-10.0,5.931976028829831,20
CPC002 HA1E 24H-capsazepine-10.0,5.930610368142625,20
LJP006 HCC515 24H-PD-0325901-0.04,5.928250052343714,20
CPC018 PHH 24H-cymarin-10.0,5.9230762450754595,20
CPC006 THP1 6H-chemistry 2804-10.0,5.921013470238171,20
CPC008 HCC515 6H-ncgc00167107-01-10.0,5.918949704480514,19
LJP009 A375 24H-RAF 265-10,5.9179695090602245,20
CPC004 HEPG2 6H-oxibendazole-10.0,5.917894472389978,20
LJP007 A375 24H-KIN001-266-10,5.917790806534157,20
LJP006 SKBR3 3H-JNK-9L-10,5.917530850402964,20
LJP008 HCC515 24H-BIX-01294-0.37,5.917204625383336,20
CPC004 HT29 6H-epirubicin hydrochloride-10.0,5.915619164016826,20
LJP006 MCF10A 24H-PHA-793887-3.33,5.912032360456747,20
CPC018 ASC 24H-geldanamycin-10.0,5.908425169717013,18
LJP006 HS578T 3H-WYE-125132-0.04,5.9060116176692805,20
CPC006 A549 6H-su11652-10.0,5.9044312427357095,20
LJP005 MDAMB231 24H-PD-184352-10,5.9044256500171,20
CPC019 HA1E 6H-BRD-K58288048-10.0,5.902280962480482,17
CPC014 PC3 6H-a2478-10.0,5.901855439387963,18
CPC004 HA1E 24H-clomid-10.0,5.899850210188352,20
CPC001 VCAP 24H-vorinostat-10.0,5.899842747327994,20
CPC013 PC3 24H-BRD-K64606589-10.0,5.894619518711405,20
CPC005 HA1E 6H-trichostatin a-10.0,5.893329605470416,20
LJP007 A549 24H-INK-128-0.37,5.892256403380146,20
CPC006 U937 6H-BRD-K89692698-160.0,5.892057463392396,20
CPD002 PC3 24H-benzethonium chloride-10.0,5.891088769811188,20
CPC006 NCIH2073 6H-salermide-120.0,5.890173797891328,20
LJP005 SKBR3 24H-HG-5-113-01-10,5.885768815251866,20
LJP006 A375 24H-PI-103-0.12,5.885402478142043,20
LJP006 SKBR3 3H-GSK-2126458-0.12,5.885135883670722,20
CPC020 HCC515 6H-vorinostat-10.0,5.884596835489512,20
CPC014 HCC515 6H-BRD-K01436366-10.0,5.882859615924165,20
CPC011 VCAP 6H-amlodipine base-10.0,5.881888962717587,17
CPC005 A549 24H-fluorometholone-10.0,5.880747204760039,19
CPC013 SKB 24H-BRD-K63068307-10.0,5.880091629327987,17
CPC006 HEPG2 6H-bibr1532-80.0,5.879567260930337,19
CPC019 MCF7 6H-BRD-K90700939-10.0,5.878147557128845,18
LJP005 HA1E 24H-buparlisib-0.37,5.877699171420845,20
CPC014 HEPG2 6H-BRD-K05104363-10.0,5.877405242124171,19
LJP005 HT29 24H-dovitinib-10,5.8762483974756154,20
CPC014 PC3 6H-s1266-10.0,5.875366330039454,20
LJP006 BT20 3H-OSI-027-3.33,5.875056175180797,18
LJP005 BT20 3H-foretinib-3.33,5.873717689893544,20
LJP006 HCC515 24H-QL-X-138-10,5.873457242730456,20
CPC006 SW620 6H-mk-0591-80.0,5.872200838849266,20
LJP006 MCF7 24H-GSK-1059615-10,5.872107800051521,20
LJP006 LNCAP 24H-WYE-125132-0.04,5.871548316280358,20
CPC016 NPC 24H-clofarabine-10.0,5.871527759881272,20
CPC001 HA1E 24H-mdm2 inhibitor-10.0,5.871484762841195,20
CPC008 A375 6H-vu0365117-1-10.0,5.871204727438629,17
CPC011 VCAP 24H-moclobemide-10.0,5.867717387712775,20
CPC001 HCC515 24H-pd 407824-10.0,5.866415866085703,20
LJP009 HT29 24H-sirolimus-10,5.865204985609815,20
CPC005 A549 24H-ki 8751-10.0,5.8610316371958335,20
CPC005 A375 6H-trichostatin a-10.0,5.860251816438961,20
CPC006 HA1E 6H-BRD-K31342827-12.12,5.858260607289352,20
LJP006 HT29 24H-AZD-7762-1.11,5.856196762264878,20
CPC014 A375 6H-BRD-K83972459-10.0,5.853503141496156,18
CPC006 HA1E 24H-gant 58-10.0,5.851822087588332,19
CPC014 MCF7 6H-h7270-10.0,5.851176206534035,20
CPC006 MCF7 24H-nsc 23766-160.0,5.850360764885192,17
CPC013 MCF7 24H-BRD-K28115298-10.0,5.849010130477716,20
LJP005 MCF7 24H-GDC-0980-0.12,5.848010474610206,18
CPC002 HA1E 24H-h-9 dihydrochloride-10.0,5.84753952666031,20
CPC014 A549 24H-s1095-10.0,5.845632660812286,20
LJP009 A549 24H-PD-0325901-0.04,5.845220264976311,19
"CPC016 SKB 24H-ici 192,605-10.0",5.84510784075345,20
CPC019 VCAP 24H-BRD-K35424586-10.0,5.8440483705613495,20
CPC006 SW948 6H-bi 2536-10.0,5.842997079257126,19
LJP009 HCC515 24H-A 769662-3.33,5.838086978436573,20
CPC016 NPC 24H-pyrrolidinedithiocarbamate ammonium-10.0,5.837255051833028,20
CPC006 HCT116 6H-vorinostat-10.0,5.8353207599743175,20
CPC014 PHH 24H-e3380-10.0,5.834360625585121,20
CPC020 VCAP 6H-BRD-K04733502-10.0,5.833328632187385,19
CPC006 HT29 24H-BRD-K10705233-40.0,5.832515791023172,20
CPC006 LOVO 6H-4-demethoxydaunorubicin hydrochloride (65)-0.08,5.832117210062834,20
CPC006 A375 24H-BRD-K53903639-80.0,5.830781913731152,20
CPD001 MCF7 6H-quinacrine dihydrochloride dihydrate-10.0,5.829820738173155,20
CPC006 HCC515 6H-BRD-K79382620-11.1,5.82952982295019,18
CPC014 VCAP 24H-BRD-U29336476-10.0,5.828761126140052,20
CPC018 A549 24H-doxorubicin-10.0,5.828158613078551,20
CPC003 HA1E 24H-nnc 55-0396 dihydrochloride-10.0,5.827699978409775,20
CPC006 MCF7 6H-BRD-K49371609-0.09,5.826980821049226,20
CPC013 HA1E 6H-BRD-K15592317-10.0,5.824735736148296,20
CPC001 PC3 6H-rg-13022-10.0,5.822110822120015,19
CPC006 THP1 6H-BRD-K73261812-10.0,5.816271748506187,20
CPC004 HCC515 6H-budesonide-10.0,5.814230665753234,20
CPC006 SKM1 6H-16-hydroxytriptolide-0.08,5.814121882743358,20
CPC019 MCF7 6H-BRD-K86899078-10.0,5.8124405213418875,19
CPC012 SKB 24H-t7765-10.0,5.811547674731437,20
CPC006 HT29 24H-BRD-K43620258-80.0,5.810530232615494,20
CPC012 MCF7 24H-BRD-K04534322-10.0,5.80969493047904,19
"CPC003 HA1E 24H-tyrphostin b44, (+) enantiomer-10.0",5.809596165948529,19
CPC011 PC3 24H-orlistat-10.0,5.8086914948051485,20
CPC014 MCF7 6H-hy-11005-10.0,5.808344516616473,20
LJP006 MCF10A 24H-withaferin-a-1.11,5.807687294064213,20
CPC016 MCF7 6H-sb 218078-10.0,5.807206053559114,19
LJP005 SKBR3 3H-withaferin-a-1.11,5.807100990172675,20
LJP007 HT29 24H-bosutinib-10,5.805235789815102,20
CPC013 VCAP 24H-BRD-K00954209-10.0,5.801186273579606,19
CPC006 A549 6H-BRD-K41859756-10.0,5.800376714641625,20
LJP005 MCF10A 3H-CGP-60474-1.11,5.800099392045036,20
CPC006 HA1E 6H-ku 0060648 trihydrochloride-10.0,5.798432319119913,20
"CPC001 VCAP 6H-l-733,060 hydrochloride-10.0",5.798284504819246,20
CPC018 A549 24H-niclosamide-10.0,5.797029620698181,20
LJP007 A375 24H-INK-128-10,5.796403595278393,20
CPC006 PC3 6H-ku-0063794-10.0,5.794776146212392,18
CPC014 VCAP 6H-BRD-K40175214-10.0,5.794020075921396,17
CPC014 PHH 24H-BRD-K39944607-10.0,5.79284834912786,20
CPC006 VCAP 6H-cot-10b-44.4,5.792520118570446,20
LJP006 HT29 24H-A443654-0.37,5.790425905566506,20
CPC016 SKB 24H-ntncb hydrochloride-10.0,5.78955105225172,18
CPC008 VCAP 24H-BRD-K77547509-10.0,5.788687760067982,20
CPC020 PC3 24H-albendazole-10.0,5.7886289255546375,20
CPC019 HA1E 6H-BRD-K50204028-10.0,5.788250046042853,16
LJP005 BT20 24H-CP466722-10,5.786884454936435,20
LJP005 A549 24H-PD-184352-3.33,5.786643672129364,20
CPC004 HEPG2 6H-dorsomorphin dihydrochloride-10.0,5.785224899222197,20
CPC002 HCC515 24H-kenpaullone-10.0,5.783195638228935,20
CPC006 PC3 24H-gw 843682x-10.0,5.781984295152617,19
CPC019 HT29 6H-BRD-K51556300-10.0,5.781266015505374,16
CPC019 HA1E 6H-wortmannin-10.0,5.78100371686989,20
CPC006 HA1E 24H-BRD-K94325918-10.0,5.780122357054927,20
CPC006 SNUC5 6H-quinine hemisulfate salt monohydrate-10.0,5.779993976094201,20
